id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,country,countrypopulation,countrygdp_per_capita
18654335,Kheira Hamraoui,FRA,female,32886,1.79,69,football,0,0,0,France,66808385,36205.5681
870781056,Kheta Ram,IND,male,31675,1.69,53,athletics,0,0,0,India,1311050527,1598.259034
813748404,Khetag Goziumov,AZE,male,30430,1.8,97,wrestling,0,1,0,Azerbaijan,9651349,5496.34464
345063300,Khrystyna Stuy,UKR,female,32176,1.68,60,athletics,0,0,0,Ukraine,45198200,2114.954716
824851938,Khuderbulga Dorjkhand,MGL,male,33731,1.81,102,wrestling,0,0,0,Mongolia,2959134,3967.829386
953232269,Khushbir Kaur,IND,female,34159,,,athletics,0,0,0,India,1311050527,1598.259034
285632383,Kia Nurse,CAN,female,35117,1.82,68,basketball,0,0,0,Canada,35851774,43248.52991
841438155,Kiana Eide,USA,female,36063,1.61,53,gymnastics,0,0,0,United States,321418820,56115.71843
966322568,Kianoush Rostami,IRI,male,33442,1.77,84,weightlifting,1,0,0,Iran,79109272,
224527761,Kibwe Johnson,USA,male,29784,1.88,102,athletics,0,0,0,United States,321418820,56115.71843
355505466,Kieran Behan,IRL,male,32617,1.63,65,gymnastics,0,0,0,Ireland,4640703,61133.67243
135963530,Kierra Smith,CAN,female,34366,1.5,57,aquatics,0,0,0,Canada,35851774,43248.52991
414269646,Kierre Beckles,BAR,female,33014,1.76,61,athletics,0,0,0,Barbados,284215,15429.34046
403554973,Kiichi Harada,JPN,male,26633,1.75,73,equestrian,0,0,0,Japan,126958472,32477.21514
795413338,Kiju Park,KOR,female,32918,1.67,69,hockey,0,0,0,South Korea,50617045,27221.52405
891148925,Kiki Bertens,NED,female,33582,1.82,78,tennis,0,0,0,Netherlands,16936520,44299.76809
612003301,Kiko Yokota,JPN,female,35561,1.61,44,gymnastics,0,0,0,Japan,126958472,32477.21514
654132840,Kiley Neushul,USA,female,34033,1.73,65,aquatics,1,0,0,United States,321418820,56115.71843
650765839,Kilian le Blouch,FRA,male,32788,1.71,70,judo,0,0,0,France,66808385,36205.5681
746145303,Kim Amb,SWE,male,33085,1.8,87,athletics,0,0,0,Sweden,9798871,50579.67365
146402828,Kim Andersson,SWE,male,30184,2,105,handball,0,0,0,Sweden,9798871,50579.67365
434139197,Kim Bui,GER,female,32528,1.56,49,gymnastics,0,0,0,Germany,81413145,41313.31399
245238655,Kim Collins,SKN,male,27855,1.8,77,athletics,0,0,0,Saint Kitts and Nevis,55572,15771.9455
189393338,Kim Conley,USA,female,31485,1.61,49,athletics,0,0,0,United States,321418820,56115.71843
266914710,Kim Gaucher,CAN,female,30809,1.85,72,basketball,0,0,0,Canada,35851774,43248.52991
854142388,Kim Mickle,AUS,female,31044,1.68,70,athletics,0,0,0,Australia,23781169,56310.96299
759190706,Kim Polling,NED,female,33277,1.75,70,judo,0,0,0,Netherlands,16936520,44299.76809
579217144,Kim Tillie,FRA,male,32339,2.11,105,basketball,0,0,0,France,66808385,36205.5681
533153330,Kim Tuan Thach,VIE,male,34349,1.6,56,weightlifting,0,0,0,Vietnam,91703800,2111.138024
20980045,Kimberley Brennan,AUS,female,31268,1.88,74,rowing,1,0,0,Australia,23781169,56310.96299
403279900,Kimberly Buys,BEL,female,32621,1.87,75,aquatics,0,0,0,Belgium,11285721,40324.02777
991525559,Kimberly Garcia,PER,female,34261,1.64,51,athletics,0,0,0,Peru,31376670,6027.125855
649635243,Kimberly Hill,USA,female,32842,1.93,72,volleyball,0,0,1,United States,321418820,56115.71843
904668387,Kimberly Hyacinthe,CAN,female,32595,1.79,65,athletics,0,0,0,Canada,35851774,43248.52991
447699488,Kimberly Rhode,USA,female,29052,1.63,83,shooting,0,0,1,United States,321418820,56115.71843
195712246,Kimberly Williams,JAM,female,32450,1.78,62,athletics,0,0,0,Jamaica,2725941,5232.024583
943752318,Kimia Alizadeh Zenoorin,IRI,female,35986,1.85,62,taekwondo,0,0,1,Iran,79109272,
145845453,Kimihiko Imamura,JPN,male,30715,1.8,78,sailing,0,0,0,Japan,126958472,32477.21514
897050880,Kimiko Raheem,SRI,female,36188,1.65,51,aquatics,0,0,0,Sri Lanka,20966000,3926.174396
960777579,Kineke Alexander,VIN,female,31464,1.78,65,athletics,0,0,0,Saint Vincent and the Grenadines,109462,6739.174833
637755383,King Lok Cheung,HKG,male,33277,1.72,77,cycling,0,0,0,Hong Kong,7305700,42327.83996
688432611,Kinga Kolosinska,POL,female,33026,1.79,67,volleyball,0,0,0,Poland,37999494,12554.54755
240927532,Kingsley Madu,NGR,male,35045,1.71,,football,0,0,1,Nigeria,182201962,2640.290739
247889491,Kiplangat Sang,KEN,male,29690,1.75,90,judo,0,0,0,Kenya,46050302,1376.712829
656286014,Kira Stepanova,RUS,female,34285,,,canoe,0,0,0,Russia,144096812,9092.580536
528363849,Kira Toussaint,NED,female,34476,1.74,72,aquatics,0,0,0,Netherlands,16936520,44299.76809
234124358,Kira Walkenhorst,GER,female,33195,1.85,75,volleyball,1,0,0,Germany,81413145,41313.31399
889456958,Kiradech Aphibarnrat,THA,male,32712,1.72,106,golf,0,0,0,Thailand,67959359,5814.769764
106579503,Kirani James,GRN,male,33848,,66,athletics,0,1,0,Grenada,106825,9212.020352
288650137,Kirill Denisov,RUS,male,32167,1.82,90,judo,0,0,0,Russia,144096812,9092.580536
785590368,Kirill Gerassimenko,KAZ,male,35417,1.75,64,table tennis,0,0,0,Kazakhstan,17544126,10509.98107
2938886,Kirill Grigoryan,RUS,male,33696,1.79,88,shooting,0,0,1,Russia,144096812,9092.580536
228483818,Kirill Lyapunov,RUS,male,31495,1.8,81,canoe,0,0,0,Russia,144096812,9092.580536
388644612,Kirill Prigoda,RUS,male,35062,1.92,88,aquatics,0,0,0,Russia,144096812,9092.580536
412500956,Kirk Shimmins,IRL,male,34486,1.75,68,hockey,0,0,0,Ireland,4640703,61133.67243
580208102,Kirsten Flipkens,BEL,female,31422,1.65,59,tennis,0,0,0,Belgium,11285721,40324.02777
807032440,Kirsten McCANN,RSA,female,32380,1.7,57,rowing,0,0,0,South Africa,54956920,5723.973357
248407953,Kirsten Pearce,NZL,female,33338,1.62,58,hockey,0,0,0,New Zealand,4595700,37807.96728
704187599,Kirsten Sweetland,CAN,female,32410,1.63,49,triathlon,0,0,0,Canada,35851774,43248.52991
907795948,Kirsten Wild,NED,female,30239,1.78,78,cycling,0,0,0,Netherlands,16936520,44299.76809
917790149,Kirsti Lay,CAN,female,32240,1.73,65,cycling,0,0,1,Canada,35851774,43248.52991
857038290,Kirstie Elaine Alora,PHI,female,32837,1.73,67,taekwondo,0,0,0,Philippines,100699395,2904.202082
801571682,Kirstin Dwyer,AUS,female,32582,1.73,66,hockey,0,0,0,Australia,23781169,56310.96299
134565248,Kirsty Gilmour,GBR,female,34233,1.68,,badminton,0,0,0,United Kingdom,65138232,43875.96961
825202898,Kirsty Leigh Coventry,ZIM,female,30575,1.76,64,aquatics,0,0,0,Zimbabwe,15602751,924.1438193
52180375,Kirsty Yallop,NZL,female,31720,1.65,58,football,0,0,0,New Zealand,4595700,37807.96728
279849374,Kit-Ching Yiu,HKG,female,32193,1.55,45,athletics,0,0,0,Hong Kong,7305700,42327.83996
51995447,Kitione Taliga,FIJ,male,34080,1.86,87,rugby sevens,1,0,0,Fiji,892145,4960.519954
449603562,Kitty King,GBR,female,30173,1.58,60,equestrian,0,0,0,United Kingdom,65138232,43875.96961
159029734,Kitty van Male,NED,female,32299,1.96,63,hockey,0,1,0,Netherlands,16936520,44299.76809
308690997,Kivilcim Kaya Salman,TUR,female,33690,1.66,85,athletics,0,0,0,Turkey,78665830,9125.68759
187677131,Kjetil Borch,NOR,male,32918,,,rowing,0,0,1,Norway,5195921,74400.36978
759388006,Klara Spilkova,CZE,female,34683,1.68,53,golf,0,0,0,Czech Republic,10551219,17548.33821
686436937,Klaudia Bres,POL,female,34507,1.58,52,shooting,0,0,0,Poland,37999494,12554.54755
184949058,Klaudia Jans-Ignacik,POL,female,30949,,,tennis,0,0,0,Poland,37999494,12554.54755
834172250,Klaudia Konopko,POL,female,33655,1.7,57,athletics,0,0,0,Poland,37999494,12554.54755
560449526,Klaus Lange,ARG,male,34712,1.82,81,sailing,0,0,0,Argentina,43416755,13431.87834
748463150,Klay Thompson,USA,male,32912,2,97,basketball,1,0,0,United States,321418820,56115.71843
675747408,Kleber da Silva Ramos,BRA,male,31283,1.67,65,cycling,0,0,0,Brazil,207847528,8538.589975
952862687,Kleberson Davide,BRA,male,31248,1.75,69,athletics,0,0,0,Brazil,207847528,8538.589975
189267095,Kodo Nakano,PHI,male,34036,,81,judo,0,0,0,Philippines,100699395,2904.202082
332048858,Koen Naert,BEL,male,32754,1.82,66,athletics,0,0,0,Belgium,11285721,40324.02777
608163038,Kohei Uchima,JPN,male,32455,1.7,60,cycling,0,0,0,Japan,126958472,32477.21514
199243053,Kohei Uchimura,JPN,male,32510,1.62,52,gymnastics,2,0,0,Japan,126958472,32477.21514
86038956,Kohei Yamamoto,JPN,male,31279,1.82,69,cycling,0,0,0,Japan,126958472,32477.21514
51425019,Kohei Yamashita,JPN,male,34583,1.79,69,athletics,0,0,0,Japan,126958472,32477.21514
656874306,Koichiro Morioka,JPN,male,31139,1.85,69,athletics,0,0,0,Japan,126958472,32477.21514
337056974,Koji Takei,JPN,male,33084,1.76,78,aquatics,0,0,0,Japan,126958472,32477.21514
497335334,Koji Yamamuro,JPN,male,32525,1.59,58,gymnastics,1,0,0,Japan,126958472,32477.21514
196041422,Koki Niwa,JPN,male,34617,1.62,51,table tennis,0,1,0,Japan,126958472,32477.21514
355065846,Koki Saito,JPN,male,32767,1.76,65,equestrian,0,0,0,Japan,126958472,32477.21514
682697811,Komeil Nemat Ghasemi,IRI,male,32200,1.86,115,wrestling,0,1,0,Iran,79109272,
974731965,Komronshokh Ustopiriyon,TJK,male,33976,1.82,90,judo,0,0,0,Tajikistan,8481855,925.9118877
514884067,Konomi Kai,JPN,female,34160,1.53,50,athletics,0,0,0,Japan,126958472,32477.21514
386847658,Konrad Bukowiecki,POL,male,35506,1.91,138,athletics,0,0,0,Poland,37999494,12554.54755
40414487,Konrad Czerniak,POL,male,32700,1.95,87,aquatics,0,0,0,Poland,37999494,12554.54755
682481814,Konstadinos Baniotis,GRE,male,31722,2.01,80,athletics,0,0,0,Greece,10823732,18002.23058
180022140,Konstadinos Douvalidis,GRE,male,31846,1.81,78,athletics,0,0,0,Greece,10823732,18002.23058
996631093,Konstadinos Filippidis,GRE,male,31742,1.87,74,athletics,0,0,0,Greece,10823732,18002.23058
725033682,Konstantin Semenov,RUS,male,32668,2.1,101,volleyball,0,0,0,Russia,144096812,9092.580536
532161398,Konstantinos Flegkas,GRE,male,32341,1.92,88,aquatics,0,0,0,Greece,10823732,18002.23058
808549144,Konstantinos Genidounias,GRE,male,34092,1.83,87,aquatics,0,0,0,Greece,10823732,18002.23058
578912084,Konstantinos Mourikis,GRE,male,32335,1.97,109,aquatics,0,0,0,Greece,10823732,18002.23058
419860088,Konstanze Klosterhalfen,GER,female,35479,1.74,48,athletics,0,0,0,Germany,81413145,41313.31399
288100090,Korey Jarvis,CAN,male,31689,1.88,115,wrestling,0,0,0,Canada,35851774,43248.52991
409930037,Kosovare Asllani,SWE,female,32718,1.66,54,football,0,1,0,Sweden,9798871,50579.67365
940864440,Kostyantyn Bakun,RUS,male,31121,2.04,96,volleyball,0,0,0,Russia,144096812,9092.580536
794043609,Kosuke Hagino,JPN,male,34561,1.77,71,aquatics,1,1,1,Japan,126958472,32477.21514
791705872,Kosuke Nakamura,JPN,male,34757,1.84,72,football,0,0,0,Japan,126958472,32477.21514
18488153,Kota Murayama,JPN,male,34023,1.74,54,athletics,0,0,0,Japan,126958472,32477.21514
422424765,Kothajit Khadangbam,IND,male,33833,1.7,63,hockey,0,0,0,India,1311050527,1598.259034
791359360,Kotoki Zayasu,JPN,female,32884,1.59,57,volleyball,0,0,0,Japan,126958472,32477.21514
892925415,Kotuku Ngawati,AUS,female,34501,1.65,60,aquatics,0,0,0,Australia,23781169,56310.96299
759873461,Koutar Boulaid,MAR,female,32791,1.59,45,athletics,0,0,0,Morocco,34377511,2878.201342
348937822,Kresimir Kozina,CRO,male,33049,1.97,105,handball,0,0,0,Croatia,4224404,11535.82936
461399217,Krishan Vikas,IND,male,33644,1.77,,boxing,0,0,0,India,1311050527,1598.259034
936707475,Krista Duchene,CAN,female,28134,1.67,54,athletics,0,0,0,Canada,35851774,43248.52991
321162229,Kristel Kobrich,CHI,female,31268,1.7,60,aquatics,0,0,0,Chile,17948141,13416.23004
449134352,Kristel Vourna,GRE,female,33645,1.74,61,aquatics,0,0,0,Greece,10823732,18002.23058
737728576,Kristen Shaldybin,USA,female,35650,1.76,56,gymnastics,0,0,0,United States,321418820,56115.71843
34438087,Kristi Castlin,USA,female,32331,1.71,60,athletics,0,0,1,United States,321418820,56115.71843
7457125,Kristian Blummenfelt,NOR,male,34379,,,triathlon,0,0,0,Norway,5195921,74400.36978
539326422,Kristian Fris,SRB,male,30793,1.7,59,wrestling,0,0,0,,,
582900403,Kristian Gkolomeev,GRE,male,34154,2.02,95,aquatics,0,0,0,Greece,10823732,18002.23058
512973536,Kristian Ipsen,USA,male,33897,1.71,72,aquatics,0,0,0,United States,321418820,56115.71843
917018494,Kristian Karlsson,SWE,male,33456,1.83,82,table tennis,0,0,0,Sweden,9798871,50579.67365
978961185,Kristian Ruth,NOR,male,31251,,,sailing,0,0,0,Norway,5195921,74400.36978
407221611,Kristian Thomas,GBR,male,32553,1.8,78,gymnastics,0,0,0,United Kingdom,65138232,43875.96961
368830372,Kristian Vasilev,BUL,male,33560,1.97,97,rowing,0,0,0,Bulgaria,7177991,6993.47736
213581372,Kristiina Makela,FIN,female,33928,1.85,68,athletics,0,0,0,Finland,5482013,42311.03623
884195361,Kristijan Durasek,CRO,male,31984,1.7,57,cycling,0,0,0,Croatia,4224404,11535.82936
791417527,Kristin Armstrong,USA,female,26887,1.73,58,cycling,1,0,0,United States,321418820,56115.71843
664462472,Kristin Gierisch,GER,female,33105,1.78,61,athletics,0,0,0,Germany,81413145,41313.31399
981663977,Kristina Broring-Sprehe,GER,female,31713,1.68,54,equestrian,1,0,1,Germany,81413145,41313.31399
254900911,Kristina Cook,GBR,female,25811,1.78,68,equestrian,0,0,0,United Kingdom,65138232,43875.96961
654847993,Kristina Gavnholt,CZE,female,32398,1.77,73,badminton,0,0,0,Czech Republic,10551219,17548.33821
66901895,Kristina Ilinykh,RUS,female,34665,1.73,56,aquatics,0,0,0,Russia,144096812,9092.580536
656658323,Kristina Kuusk,EST,female,31367,1.8,74,fencing,0,0,0,Estonia,1311998,17118.5042
819640840,Kristina Mladenovic,FRA,female,34103,1.84,66,tennis,0,0,0,France,66808385,36205.5681
312030242,Kristina Pronzhenko,TJK,female,32487,1.72,60,athletics,0,0,0,Tajikistan,8481855,925.9118877
928141398,Kristina Reynolds,GER,female,30730,1.81,71,hockey,0,0,1,Germany,81413145,41313.31399
992483692,Kristina Valjas,CAN,female,31930,1.88,68,volleyball,0,0,0,Canada,35851774,43248.52991
108583641,Kristina Vogel,GER,female,33187,1.6,66,cycling,1,0,1,Germany,81413145,41313.31399
763893829,Kristine Esebua,GEO,female,31125,1.62,69,archery,0,0,0,Georgia,3679000,3795.973308
576779994,Kristof Rasovszky,HUN,male,35516,1.9,84,aquatics,0,0,0,Hungary,9844686,12363.54346
957396077,Kristoffer Brun,NOR,male,32240,,,rowing,0,0,1,Norway,5195921,74400.36978
34412448,Kristy Oatley,AUS,female,28689,1.7,56,equestrian,0,0,0,Australia,23781169,56310.96299
353904175,Kristyna Fleissnerova,CZE,female,33834,1.73,64,rowing,0,0,0,Czech Republic,10551219,17548.33821
11420262,Krisztian Manhercz,HUN,male,35467,1.91,91,aquatics,0,0,0,Hungary,9844686,12363.54346
238991769,Krisztian Pars,HUN,male,30000,1.88,116,athletics,0,0,0,Hungary,9844686,12363.54346
123300327,Krisztian Takacs,HUN,male,31411,1.86,84,aquatics,0,0,0,Hungary,9844686,12363.54346
667329045,Krisztian Toth,HUN,male,34455,1.75,93,judo,0,0,0,Hungary,9844686,12363.54346
540029142,Krisztina Fazekas-Zur,HUN,female,29434,1.72,64,canoe,1,0,0,Hungary,9844686,12363.54346
401589716,Krisztina Garda,HUN,female,34531,1.7,76,aquatics,0,0,0,Hungary,9844686,12363.54346
211842063,Krisztina Papp,HUN,female,30302,1.73,53,athletics,0,0,0,Hungary,9844686,12363.54346
267615621,Krunoslav Simon,CRO,male,31222,1.97,100,basketball,0,0,0,Croatia,4224404,11535.82936
984489399,Krystian Aranowski,POL,male,32244,1.98,102,rowing,0,0,0,Poland,37999494,12554.54755
792210881,Krystian Zalewski,POL,male,32609,1.85,68,athletics,0,0,0,Poland,37999494,12554.54755
890413525,Krzysztof Lijewski,POL,male,30504,1.99,99,handball,0,0,0,Poland,37999494,12554.54755
840441745,Krzysztof Maksel,POL,male,33423,1.81,80,cycling,0,0,0,Poland,37999494,12554.54755
985218732,Ksenia Chibisova,RUS,female,32337,1.86,78,judo,0,0,0,Russia,144096812,9092.580536
500616803,Ksenia Perova,RUS,female,32547,1.69,77,archery,0,1,0,Russia,144096812,9092.580536
117683465,Ksenija Balta,EST,female,31717,1.69,51,athletics,0,0,0,Estonia,1311998,17118.5042
292420209,Kseniya Moustafaeva,FRA,female,34858,1.63,50,gymnastics,0,0,0,France,66808385,36205.5681
401281343,Kseniya Pantelyeyeva,UKR,female,34465,1.68,75,fencing,0,0,0,Ukraine,45198200,2114.954716
664487894,Kseniya Sydorenko,UKR,female,31595,1.78,57,aquatics,0,0,0,Ukraine,45198200,2114.954716
81024511,Kudakwashe Basopo,ZIM,female,33072,1.62,60,football,0,0,0,Zimbabwe,15602751,924.1438193
370696968,Kuk Hyang Kim,PRK,female,34079,1.7,100,weightlifting,0,1,0,North Korea,25155317,
703248016,Kuk Hyang Kim,PRK,female,36254,1.49,39,aquatics,0,0,0,North Korea,25155317,
358078214,Kuk Hyon Hong,PRK,male,33055,1.79,73,judo,0,0,0,North Korea,25155317,
856229639,Kukyoung Kim,KOR,male,33347,1.76,73,athletics,0,0,0,South Korea,50617045,27221.52405
576883439,Kum-Ok Kim,PRK,female,32486,1.61,48,athletics,0,0,0,North Korea,25155317,
405931977,Kumari Babita,IND,female,32832,1.65,52,wrestling,0,0,0,India,1311050527,1598.259034
179174658,Kumiko Okada,JPN,female,33528,1.58,47,athletics,0,0,0,Japan,126958472,32477.21514
434716093,Kun-Pi Yang,TPE,male,36018,1.86,107,shooting,0,0,0,Taiwan,,
331317766,Kunathip Yea-On,THA,male,34929,1.93,148,judo,0,0,0,Thailand,67959359,5814.769764
340840336,Kunhu Muhammed Puthanpurakkal,IND,male,31841,1.72,70,athletics,0,0,0,India,1311050527,1598.259034
13588611,Kuniaki Takizaki,CAM,male,28345,1.51,55,athletics,0,0,0,Cambodia,15577899,1158.689904
886640811,Kurt Couto,MOZ,male,31181,1.8,74,athletics,0,0,0,Mozambique,27977863,529.2425561
574563035,Kurt Felix,GRN,male,32328,1.82,76,athletics,0,0,0,Grenada,106825,9212.020352
146480210,Kurtis Marschall,AUS,male,35545,1.87,78,athletics,0,0,0,Australia,23781169,56310.96299
156130854,Kurumi Yoshida,JPN,female,33573,1.67,59,aquatics,0,0,1,Japan,126958472,32477.21514
824038451,Kwagga Smith,RSA,male,34131,1.8,90,rugby sevens,0,0,1,South Africa,54956920,5723.973357
80433240,Kwan Kit Ho,HKG,male,35540,1.78,66,table tennis,0,0,0,Hong Kong,7305700,42327.83996
718483245,Kwandakwensizwa Mngonyama,RSA,male,34237,1.84,79,football,0,0,0,South Africa,54956920,5723.973357
152318195,Kyah Simon,AUS,female,33414,1.64,61,football,0,0,0,Australia,23781169,56310.96299
887479109,Kyerim Lee,KOR,female,33116,1.58,50,shooting,0,0,0,South Korea,50617045,27221.52405
676973733,Kyle Brown,RSA,male,31814,1.82,92,rugby sevens,0,0,1,South Africa,54956920,5723.973357
885688636,Kyle Chalmers,AUS,male,35971,1.93,90,aquatics,1,0,2,Australia,23781169,56310.96299
341835179,Kyle Clemons,USA,male,33234,1.81,72,athletics,1,0,0,United States,321418820,56115.71843
245877079,Kyle Dodd,RSA,male,34376,1.78,80,cycling,0,0,0,South Africa,54956920,5723.973357
897784869,Kyle Edmund,GBR,male,34707,1.89,81,tennis,0,0,0,United Kingdom,65138232,43875.96961
599766410,Kyle Evans,GBR,male,34238,1.8,81,cycling,0,0,0,United Kingdom,65138232,43875.96961
334173080,Kyle Frederick Snyder,USA,male,35023,1.81,102,wrestling,1,0,0,United States,321418820,56115.71843
244160480,Kyle Good,IRL,male,33582,1.83,88,hockey,0,0,0,Ireland,4640703,61133.67243
141935257,Kyle Greaux,TTO,male,32259,,,athletics,0,0,0,,,
57806527,Kyle Lowry,USA,male,31496,1.83,93,basketball,1,0,0,United States,321418820,56115.71843
367373878,Kyle Reyes,CAN,male,34252,1.83,99,judo,0,0,0,Canada,35851774,43248.52991
188768661,Kyle Sean Micallef,MLT,male,31785,1.77,85,weightlifting,0,0,0,Malta,431333,22596.18177
78377242,Kyle Stolk,NED,male,35244,1.86,84,aquatics,0,0,0,Netherlands,16936520,44299.76809
714395928,Kylie Masse,CAN,female,35082,1.7,61,aquatics,0,0,1,Canada,35851774,43248.52991
107792319,Kylie Rei Dickson,BLR,female,36203,1.6,50,gymnastics,0,0,0,Belarus,9513000,5740.456495
654626226,Kynan Chenai,IND,male,33267,2,85,shooting,0,0,0,India,1311050527,1598.259034
997852630,Kyong Il Yang,PRK,male,32727,1.58,57,wrestling,0,0,0,North Korea,25155317,
263910459,Kyong Sol,PRK,female,33032,1.63,78,judo,0,0,0,North Korea,25155317,
417582763,Kyoungdoo Park,KOR,male,30897,1.77,77,fencing,0,0,0,South Korea,50617045,27221.52405
594770931,Kyriakos Ioannou,CYP,male,30889,1.96,74,athletics,0,0,0,Cyprus,1165300,23242.84007
944821832,Kyriakos Pontikeas,GRE,male,33367,1.92,84,aquatics,0,0,0,Greece,10823732,18002.23058
212656744,Kyrie Irving,USA,male,33686,1.9,87,basketball,1,0,0,United States,321418820,56115.71843
797859111,Kyubaek Choi,KOR,male,34357,1.88,77,football,0,0,0,South Korea,50617045,27221.52405
136817398,Kyung Eun Jung,KOR,female,32952,1.72,59,badminton,0,0,1,South Korea,50617045,27221.52405
461106431,Kyunghee Lim,KOR,female,30271,1.63,43,athletics,0,0,0,South Korea,50617045,27221.52405
819912962,Kyuwoong Choi,KOR,male,33021,1.81,75,aquatics,0,0,0,South Korea,50617045,27221.52405
42152477,L.j. van Zyl,RSA,male,31248,1.82,79,athletics,0,0,0,South Africa,54956920,5723.973357
397906990,Lachlan Tame,AUS,male,32461,1.76,80,canoe,0,0,1,Australia,23781169,56310.96299
202060603,Ladislav Skantar,SVK,male,30358,1.89,80,canoe,1,0,0,Slovakia,5424050,16088.27759
429703737,Lady Andrade,COL,female,33613,1.64,60,football,0,0,0,Colombia,48228704,6056.147717
380147709,Lady Ruano,COL,female,29650,1.57,52,table tennis,0,0,0,Colombia,48228704,6056.147717
788128970,Laenly Phoutthavong,LAO,female,35220,1.69,55,athletics,0,0,0,Laos,6802023,1818.441373
145889655,Laerke Buhl-Hansen,DEN,female,33693,1.67,56,sailing,0,0,0,Denmark,5676002,51989.29347
713520170,Laetisha Scanlan,AUS,female,32976,1.63,61,shooting,0,0,0,Australia,23781169,56310.96299
796815573,Laetitia Beck,ISR,female,33639,1.75,61,golf,0,0,0,Israel,8380400,35728.0935
1610593,Laetitia Crescence Moma Bassoko,CMR,female,34251,1.84,80,volleyball,0,0,0,Cameroon,23344179,1217.26067
556419347,Laetitia Kamba,FRA,female,31787,1.87,78,basketball,0,0,0,France,66808385,36205.5681
624409158,Laetitia Payet,FRA,female,31322,1.5,48,judo,0,0,0,France,66808385,36205.5681
283796525,Laetitia Philippe,FRA,female,33358,1.73,61,football,0,0,0,France,66808385,36205.5681
451101103,Laia Palau,ESP,female,29108,1.81,69,basketball,0,1,0,Spain,46418269,25831.58231
463504304,Lais Nunes de Oliveira,BRA,female,33911,1.65,65,wrestling,0,0,0,Brazil,207847528,8538.589975
707312914,Lala Wane,SEN,female,32704,1.79,78,basketball,0,0,0,Senegal,15129273,899.5798795
598281407,Lalit Mathur,IND,male,34686,,,athletics,0,0,0,India,1311050527,1598.259034
340454427,Lalita Shivaji Babar,IND,female,32661,1.66,50,athletics,0,0,0,India,1311050527,1598.259034
54471403,Lalita Yauhleuskaya,AUS,female,23376,1.58,64,shooting,0,0,0,Australia,23781169,56310.96299
316330881,Lalonde Gordon,TTO,male,32472,1.79,83,athletics,0,0,0,,,
486290067,Lanece Clarke,BAH,female,32085,,,athletics,0,0,0,Bahamas,388019,22817.23086
307336565,Lani Belcher,GBR,female,32669,1.69,65,canoe,0,0,0,United Kingdom,65138232,43875.96961
789007378,Lani Cabrera,BAR,female,34081,1.75,66,aquatics,0,0,0,Barbados,284215,15429.34046
688222254,Lanni Marchant,CAN,female,30783,1.55,48,athletics,0,0,0,Canada,35851774,43248.52991
165918129,Lara Butler,CAY,female,34609,1.72,60,aquatics,0,0,0,Cayman Islands,59967,
400916964,Lara Gonzalez,ESP,female,33656,1.84,74,handball,0,0,0,Spain,46418269,25831.58231
329123221,Lara Grangeon,FRA,female,33502,1.73,60,aquatics,0,0,0,France,66808385,36205.5681
303756997,Lara Griffith,GBR,female,32461,1.76,62,equestrian,0,0,0,United Kingdom,65138232,43875.96961
714521221,Lara Hoffmann,GER,female,33322,1.73,68,athletics,0,0,0,Germany,81413145,41313.31399
268747617,Lara Sanders,TUR,female,31666,1.91,77,basketball,0,0,0,Turkey,78665830,9125.68759
485160577,Lara Teixeira,BRA,female,32107,1.67,59,aquatics,0,0,0,Brazil,207847528,8538.589975
251433937,Lara Vadlau,AUT,female,34422,1.65,56,sailing,0,0,0,Austria,8611088,43774.98517
322415539,Laraiba Seibou,BEN,female,36866,1.73,63,aquatics,0,0,0,Benin,10879829,762.0512054
16230111,Larbi Bourrada,ALG,male,32273,1.88,88,athletics,0,0,0,Algeria,39666519,4206.031232
609688727,Larisa Ceric,BIH,female,33264,1.76,110,judo,0,0,0,Bosnia and Herzegovina,3810416,4249.330313
838253467,Larissa Araujo,BRA,female,33786,1.67,62,handball,0,0,0,Brazil,207847528,8538.589975
842092433,Larissa Crummer,AUS,female,35074,1.78,70,football,0,0,0,Australia,23781169,56310.96299
564844336,Larissa Franca Maestrini,BRA,female,30055,1.74,70,volleyball,0,0,0,Brazil,207847528,8538.589975
923732002,Larissa Oliveira,BRA,female,34016,1.69,57,aquatics,0,0,0,Brazil,207847528,8538.589975
768025423,Larrissa Miller,AUS,female,33797,1.59,50,gymnastics,0,0,0,Australia,23781169,56310.96299
715498421,Lars Bender,GER,male,32625,1.84,77,football,0,1,0,Germany,81413145,41313.31399
564584099,Lars Fluggen,GER,male,33017,1.92,83,volleyball,0,0,0,Germany,81413145,41313.31399
791318566,Lars Forster,SUI,male,34182,1.77,68,cycling,0,0,0,Switzerland,8286976,80945.07922
857905937,Lars Petter Nordhaug,NOR,male,30816,,,cycling,0,0,0,Norway,5195921,74400.36978
639300643,Lars Wichert,GER,male,31744,1.86,73,rowing,0,0,0,Germany,81413145,41313.31399
850256654,Lasha Shavdatuashvili,GEO,male,33634,1.7,75,judo,0,0,1,Georgia,3679000,3795.973308
592699944,Lasha Talakhadze,GEO,male,34244,1.97,157,weightlifting,1,0,0,Georgia,3679000,3795.973308
404444174,Lasha Torgvaidze,GEO,male,34115,1.84,73,athletics,0,0,0,Georgia,3679000,3795.973308
